_id,invoice_id,invoice_number,customer_id,employee_id,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[0].product_id,items[1].product_id,items[2].product_id,items[3].product_id,items[4].product_id,items[0].qty,items[1].qty,items[2].qty,items[3].qty,items[4].qty,items[0].total,items[1].total,items[2].total,items[3].total,items[4].total,discount,net,created_at
69c90a07c97dfe514445c3d4,INV9507,INV9040948335,c333,emp40,Stanley Ceiling Light 3926,Stanley Drill Machine 7805,Sharp Sandals 2609,Prestige Mask 6910,Black & Decker Helmet Gear 5966,19082,25815,35899,39605,32695,P246,P391,P73,P400,P199,3,1,2,2,3,57246,25815,71798,79210,98085,3,312416.1,2025-05-13
69c90a07c97dfe514445c3d5,INV9508,INV8584062210,c255,emp41,Black & Decker Hat 2129,Bajaj SSD 1336,TP-Link Doorbell 2817,Corsair Grill 8476,Bosch Car Battery 8704,20022,11012,5140,6220,15254,P482,P36,P53,P350,P356,1,5,3,3,3,20022,55060,15420,18660,45762,9,145587.78,2025-05-14
69c90a07c97dfe514445c3d6,INV9509,INV1923596252,c360,emp43,Black & Decker Notebook 8109,Philips Whiteboard 1513,,,,30552,20620,,,,P111,P322,,,,4,5,,,,122208,103100,,,,3,213584.84,2026-01-07
69c90a07c97dfe514445c3d7,INV9510,INV3733256277,c405,emp56,Usha Scanner 4089,Bosch Mirror 2709,,,,35376,9473,,,,P214,P267,,,,3,2,,,,106128,18946,,,,10,121700.70000000001,2025-04-14
69c90a07c97dfe514445c3d8,INV9511,INV9797383625,c405,emp49,Prestige Blender 5530,Kent Kettle 7781,Prestige Belt 8553,,,21303,38492,23977,,,P7,P140,P287,,,1,1,3,,,21303,38492,71931,,,4,126546.56999999999,2025-05-18
69c90a07c97dfe514445c3d9,INV9512,INV3502616364,c137,emp61,D-Link Table Lamp 7411,TP-Link Thermos 8277,D-Link Bag 2320,Black & Decker Soundbar 7487,Hitachi Printer Paper 8383,34083,20386,46556,10397,17081,P48,P133,P83,P429,P326,1,4,4,2,1,34083,81544,186224,20794,17081,10,324718.61,2025-02-24
69c90a07c97dfe514445c3da,INV9513,INV5328768998,c457,emp31,Eureka Forbes Mug 7500,Black & Decker Solar Panel 9210,Philips Car Charger 7499,Black & Decker Water Purifier 5140,,39278,19810,44843,24624,,P370,P243,P357,P219,,2,5,3,1,,78556,99050,134529,24624,,3,318021.09,2025-08-12
69c90a07c97dfe514445c3db,INV9514,INV8161393983,c99,emp53,Philips Shoes 233,Amazfit GTR 4 Gen 2,Eureka Forbes Chair 7754,,,5642,31573,6432,,,P472,P211,P462,,,1,2,4,,,5642,63146,25728,,,6,90731.3,2025-05-11
69c90a07c97dfe514445c3dc,INV9515,INV4932122347,c223,emp69,Havells Hammer 4304,Xiaomi Notebook 7768,Bajaj Bucket 3098,Prestige Shovel 3301,Black & Decker Notebook 8109,42614,24415,41116,42084,48500,P389,P311,P169,P184,P111,4,3,2,5,4,170456,73245,82232,210420,194000,5,695450.4199999999,2025-08-28
69c90a07c97dfe514445c3dd,INV9516,INV4531559886,c325,emp57,Bajaj Fan 2710,Usha Vacuum Cleaner 6429,Kent Soap 5197,Black & Decker Jacket 1275,,48267,32315,43875,12500,,P221,P224,P93,P478,,2,4,3,4,,96534,129260,131625,50000,,9,382757.64,2025-08-04
69c90a07c97dfe514445c3de,INV9517,INV4970525731,c479,emp65,Philips Cupboard 3418,Stanley Drill Machine 7805,Sharp Bookshelf 7129,,,6889,25250,12426,,,P265,P391,P64,,,3,3,4,,,20667,75750,49704,,,9,136114.59,2025-05-09
69c90a07c97dfe514445c3df,INV9518,INV9540277408,c190,emp87,Black & Decker Solar Panel 9210,Bajaj Mouse 8421,Bosch Foundation 9825,Prestige Bed 7660,Usha Makeup Kit 2399,28087,11993,32894,4047,47787,P243,P233,P306,P456,P303,2,1,5,5,4,56174,11993,164470,20235,191148,7,413093.25,2025-03-01
69c90a07c97dfe514445c3e0,INV9519,INV9315832648,c411,emp81,Havells Screwdriver 9851,Xiaomi Fan 1988,Black & Decker Curtains 8404,Prestige Diary 3898,Eureka Forbes Coffee Maker 6409,37802,27690,29492,46465,31010,P390,P421,P254,P328,P347,4,3,4,2,4,151208,83070,117968,92930,124040,2,542311.78,2025-03-26
69c90a07c97dfe514445c3e1,INV9520,INV5409335732,c55,emp35,D-Link Bag 2320,Eureka Forbes Hammer 2494,Black & Decker Seat Cover 538,,,6586,37529,20075,,,P83,P189,P359,,,1,4,4,,,6586,150116,80300,,,3,221226.96,2025-10-22
69c90a07c97dfe514445c3e2,INV9521,INV4953412895,c70,emp41,Razer Sweater 8123,Prestige Ceiling Light 4792,Lenovo IdeaPad 3 Gen 7,Bosch Wrench 7114,,44045,19520,20096,22565,,P479,P446,P408,P193,,3,4,2,4,,132135,78080,40192,90260,,5,312681.78,2025-11-07
69c90a07c97dfe514445c3e3,INV9522,INV4711896105,c150,emp45,Eureka Forbes Dishwasher 9107,Usha Dining Table 3565,,,,41701,9158,,,,P225,P61,,,,5,1,,,,208505,9158,,,,5,209231.22,2025-04-12
69c90a07c97dfe514445c3e4,INV9523,INV6752479809,c293,emp40,TP-Link Iron 8626,Bosch Tape 5014,Usha Whiteboard 2264,,,28733,31680,35943,,,P423,P395,P122,,,4,5,3,,,114932,158400,107829,,,5,367201.77999999997,2025-02-03
69c90a07c97dfe514445c3e5,INV9524,INV8777596542,c352,emp59,Stanley Drill Machine 7805,Panasonic Shoes 1537,,,,22097,21985,,,,P391,P72,,,,2,5,,,,44194,109925,,,,7,148396.18,2025-11-03
69c90a07c97dfe514445c3e6,INV9525,INV4524837893,c158,emp98,Usha Air Cooler 7906,Philips Insect Killer 1217,Xiaomi Garden Hose 4830,,,27678,49428,36926,,,P6,P378,P180,,,5,5,1,,,138390,247140,36926,,,6,403601.33999999997,2025-08-14
69c90a07c97dfe514445c3e7,INV9526,INV6492734817,c390,emp30,Razer CCTV Camera 2842,Logitech Toothpaste 7967,Black & Decker Tyre 4307,Razer Wardrobe 1038,Eureka Forbes Chair 7754,17015,45859,43080,36575,31586,P50,P497,P155,P60,P462,4,2,3,4,2,68060,91718,129240,146300,63172,5,467515.68,2025-08-24
69c90a07c97dfe514445c3e8,INV9527,INV8605602423,c457,emp35,Xiaomi Lotion 3276,Bajaj Face Wash 4093,D-Link Lipstick 7306,,,24142,13679,15638,,,P496,P294,P104,,,1,5,2,,,24142,68395,31276,,,6,115171.91,2025-04-11
69c90a07c97dfe514445c3e9,INV9528,INV3912091618,c136,emp79,Havells Conditioner 4572,Logitech Trimmer 4472,Bosch Dressing Table 3813,Amazfit GTR 4 Gen 2,Stanley Sandals 7987,30701,38177,13004,397,4628,P92,P300,P66,P211,P273,1,4,3,2,5,30701,152708,39012,794,23140,7,235553.46000000002,2025-08-17
69c90a07c97dfe514445c3ea,INV9529,INV4504562616,c268,emp26,Black & Decker Plate 7914,Usha Solar Panel 8949,Xiaomi CCTV Camera 376,Stanley Conditioner 5164,,22650,43783,25964,34553,,P134,P43,P450,P492,,1,5,2,2,,22650,218915,51928,69106,,10,334900.39,2025-01-22
69c90a07c97dfe514445c3eb,INV9530,INV9953265386,c260,emp68,Sharp Mask 9582,Eureka Forbes Chair 7754,,,,21845,41957,,,,P200,P462,,,,2,3,,,,43690,125871,,,,3,159439.33000000002,2025-10-20
69c90a07c97dfe514445c3ec,INV9531,INV5373596847,c213,emp86,Usha Emergency Light 9314,Sharp Emergency Light 9904,,,,12332,29141,,,,P49,P449,,,,3,1,,,,36996,29141,,,,6,65475.630000000005,2025-06-02
69c90a07c97dfe514445c3ed,INV9532,INV1544990540,c28,emp96,Corsair Face Wash 8515,Kent Room Freshener 6823,,,,1060,23613,,,,P494,P177,,,,2,1,,,,2120,23613,,,,9,23910.49,2025-01-31
69c90a07c97dfe514445c3ee,INV9533,INV2561525330,c290,emp40,Bosch Wardrobe 452,Bajaj Bucket 3098,Hitachi Slippers 9690,,,43669,19957,8460,,,P460,P169,P274,,,5,4,3,,,218345,79828,25380,,,9,310822.26999999996,2025-05-29
69c90a07c97dfe514445c3ef,INV9534,INV4556416664,c389,emp15,Stanley Rope 5988,D-Link Envelope 2304,Samsung Curd Maestro Gen 6,Black & Decker Water Purifier 5140,,28648,28065,9576,42762,,P168,P127,P203,P219,,2,3,2,4,,57296,84195,19152,171048,,2,321185.49,2025-06-04
69c90a07c97dfe514445c3f0,INV9535,INV2305949214,c371,emp100,LG Dual Inverter Gen 3,Usha Makeup Kit 2399,Stanley Heater 5711,Sharp Envelope 325,,42463,27817,19503,5585,,P204,P303,P422,P327,,2,1,3,2,,84926,27817,58509,11170,,8,172145.29,2025-11-09
69c90a07c97dfe514445c3f1,INV9536,INV9799446735,c69,emp23,Bosch Deodorant 3292,Usha Emergency Light 9314,Sharp Room Freshener 7963,,,24116,34394,462,,,P90,P49,P377,,,1,4,1,,,24116,137576,462,,,10,160263.58,2025-11-09
69c90a07c97dfe514445c3f2,INV9537,INV1387515738,c429,emp100,Hitachi Slippers 9690,Kent Shorts 8690,Razer Induction Cooktop 5876,Prestige T-Shirt 6849,,30726,47856,16205,46592,,P274,P80,P343,P275,,1,1,1,3,,30726,47856,16205,139776,,7,228366.12,2025-06-04
69c90a07c97dfe514445c3f3,INV9538,INV9587231062,c106,emp83,Panasonic Drill Machine 3064,D-Link Tyre 363,Hitachi Sunglasses 505,Bosch Chalk 5101,,14939,8627,18495,29270,,P191,P355,P488,P124,,2,3,2,4,,29878,25881,36990,117080,,8,204095.21,2026-01-21
69c90a07c97dfe514445c3f4,INV9539,INV6411459050,c192,emp15,Sharp Envelope 325,Bajaj Bottle 4227,,,,41827,7993,,,,P327,P331,,,,3,1,,,,125481,7993,,,,6,125625.42,2025-03-20
69c90a07c97dfe514445c3f5,INV9540,INV2708281347,c37,emp23,Whirlpool WhiteMagic Gen 3,D-Link Engine Oil 4145,Logitech Dining Table 7588,Bosch Hard Drive 446,Black & Decker Solar Panel 9210,21761,35395,48864,36711,14318,P402,P361,P261,P435,P243,1,4,2,2,2,21761,141580,97728,73422,28636,10,349168.26,2025-04-26
69c90a07c97dfe514445c3f6,INV9541,INV8105617574,c135,emp56,Black & Decker Sunglasses 7941,Xiaomi Grill 1301,Bajaj Oven 7483,Black & Decker Seat Cover 538,Black & Decker Toaster 6134,9853,40880,40248,18044,40239,P88,P150,P16,P359,P17,5,3,3,5,2,49265,122640,120744,90220,80478,4,441519.87,2025-02-05
69c90a07c97dfe514445c3f7,INV9542,INV8540975701,c204,emp43,Havells Saw 465,Bajaj Wall Light 5619,,,,34227,7972,,,,P392,P47,,,,4,1,,,,136908,7972,,,,6,137715.72,2026-02-19
69c90a07c97dfe514445c3f8,INV9543,INV8822948230,c208,emp89,Black & Decker Lunch Box 8944,Philips Carpet 5279,Hitachi Planner 8960,Philips Wall Light 2310,,2250,12481,44334,41474,,P332,P268,P129,P447,,2,3,3,3,,4500,37443,133002,124422,,2,294484.68,2025-03-02
69c90a07c97dfe514445c3f9,INV9544,INV6019171522,c301,emp83,Razer Detergent 4504,Sharp Cooker 1656,Bajaj LED Bulb 5384,Black & Decker Water Purifier 5140,,22216,42247,20332,38920,,P374,P341,P44,P219,,1,1,4,2,,22216,42247,81328,77840,,8,215873.60000000003,2026-02-04
69c90a07c97dfe514445c3fa,INV9545,INV5180731148,c396,emp76,Oppo Reno 10 Gen 10,Xiaomi Water Bottle 5006,Prestige Pillow 1015,,,22793,40951,44641,,,P201,P345,P258,,,1,5,5,,,22793,204755,223205,,,6,418147.5,2025-10-19
69c90a07c97dfe514445c3fb,INV9546,INV7255349273,c118,emp64,Hitachi Insect Killer 514,Prestige Shirt 3745,,,,25733,35379,,,,P178,P76,,,,3,2,,,,77199,70758,,,,5,136828.02000000002,2026-01-09
69c90a07c97dfe514445c3fc,INV9547,INV9846545851,c31,emp98,Kent Blender 9202,Dell Vostro 3510 Gen 2,Bajaj Pencil 8990,Stanley Drill Machine 7805,,40323,43628,13815,44802,,P407,P208,P313,P391,,3,5,3,5,,120969,218140,41445,224010,,6,579619.49,2025-08-18
69c90a07c97dfe514445c3fd,INV9548,INV8895833096,c230,emp56,Bajaj Pencil 8990,Black & Decker Mouse 7631,D-Link Tyre 363,Bosch Mirror 2709,Philips Pendrive 994,28608,5202,35042,10074,47762,P313,P433,P355,P267,P437,4,5,3,2,4,114432,26010,105126,20148,191048,7,432741.12,2025-02-28
69c90a07c97dfe514445c3fe,INV9549,INV8890102120,c240,emp74,Philips Cleaning Brush 2872,Prestige Towel 4339,Black & Decker Shovel 4318,D-Link Ladder 2088,Prestige Blush 4132,5613,5099,40924,47862,34763,P172,P310,P384,P387,P308,5,1,4,5,1,28065,5099,163696,239310,34763,4,457616.80000000005,2025-05-19
69c90a07c97dfe514445c3ff,INV9550,INV4319167039,c165,emp82,Bajaj Cleaning Brush 1546,Kent Blender 9202,Black & Decker Sunglasses 7941,Usha Seeds 5843,Amazfit GTR 4 Gen 2,45883,21453,11491,6481,5374,P372,P407,P88,P182,P211,3,5,1,4,4,137649,107265,11491,25924,21496,9,277798.08,2026-01-20
69c90a07c97dfe514445c400,INV9551,INV5368593576,c221,emp75,Bosch Toolkit 4558,D-Link Engine Oil 4145,Corsair Face Wash 8515,Razer Sweater 8123,,26157,46642,40859,26700,,P364,P361,P494,P479,,1,4,3,3,,26157,186568,122577,80100,,9,389966.81,2025-05-11
69c90a07c97dfe514445c401,INV9552,INV2857656319,c393,emp52,Sony Bravia 55 inch Gen 8,Sharp Cooker 1656,,,,34743,47863,,,,P405,P341,,,,1,3,,,,34743,143589,,,,9,170851.29,2025-09-03
69c90a07c97dfe514445c402,INV9553,INV3770181902,c108,emp45,TP-Link Wallet 3437,Bosch Wrench 7114,,,,46695,38870,,,,P486,P193,,,,1,5,,,,46695,194350,,,,7,234823.25,2025-11-14
69c90a07c97dfe514445c403,INV9554,INV9381503074,c295,emp85,Prestige Power Bank 4195,Black & Decker Knife 6819,Bosch Tape 5014,,,36341,43495,22141,,,P38,P338,P395,,,2,1,4,,,72682,43495,88564,,,5,188653.59,2025-07-26
69c90a07c97dfe514445c404,INV9555,INV9486788121,c130,emp60,Corsair Iron 8602,Usha Air Cooler 7906,Panasonic Hat 9424,Bosch Projector 1079,,43464,35240,9035,34399,,P223,P6,P82,P30,,4,1,1,1,,173856,35240,9035,34399,,5,235425.3,2026-01-05
69c90a07c97dfe514445c405,INV9556,INV4962043043,c367,emp2,Stanley Level Tool 5690,Xiaomi Router 9614,Panasonic Marker 7845,Black & Decker Notebook 8109,Sony Bravia 55 inch Gen 8,32063,48847,13003,5011,23846,P197,P26,P316,P111,P405,4,5,3,4,4,128252,244235,39009,20044,95384,8,512855.85,2025-10-01
69c90a07c97dfe514445c406,INV9557,INV2877177070,c93,emp98,Havells Comb 7683,Usha Monitor 5734,,,,15992,47142,,,,P309,P34,,,,1,5,,,,15992,235710,,,,2,241474,2025-11-07
69c90a07c97dfe514445c407,INV9558,INV8088872212,c59,emp81,Bajaj Seeds 9942,Corsair Jack 9800,D-Link Ladder 2088,,,27389,23642,19739,,,P382,P365,P387,,,3,4,2,,,82167,94568,39478,,,10,206660.27,2025-10-05
69c90a07c97dfe514445c408,INV9559,INV9806627975,c417,emp76,Eureka Forbes Blanket 3331,Hitachi Slippers 9690,Hitachi Diary 3176,Philips Sweater 3105,,42768,13027,45100,41216,,P459,P274,P128,P79,,1,4,3,2,,42768,52108,135300,82432,,4,294963.24,2025-07-07
69c90a07c97dfe514445c409,INV9560,INV7961507340,c425,emp43,Black & Decker Screwdriver 4721,Xiaomi CCTV Camera 376,Bajaj Plate 5355,Panasonic Bag 8276,,33068,33281,49622,46865,,P190,P450,P334,P283,,4,4,4,2,,132272,133124,198488,93730,,6,531190,2025-11-12
69c90a07c97dfe514445c40a,INV9561,INV7071454168,c411,emp40,TP-Link Jacket 7104,Usha Lotion 5337,Prestige Power Bank 4195,,,6213,36463,19075,,,P78,P96,P38,,,1,2,1,,,6213,72926,19075,,,8,90763.40000000001,2025-02-04
69c90a07c97dfe514445c40b,INV9562,INV7799331857,c468,emp63,Bajaj Power Bank 5342,Corsair Face Wash 8515,Stanley Drill Machine 7805,Philips Hard Drive 2240,,13557,15206,47176,17889,,P238,P494,P391,P35,,3,2,5,5,,40671,30412,235880,89445,,7,384640.61,2025-11-23
69c90a07c97dfe514445c40c,INV9563,INV3495663953,c277,emp64,Black & Decker Shirt 7450,TP-Link Chimney 5098,Sharp Bed 3929,,,19833,29726,20439,,,P476,P344,P56,,,2,4,1,,,39666,118904,20439,,,10,175632.27000000002,2025-04-27
69c90a07c97dfe514445c40d,INV9564,INV9093418211,c222,emp58,Philips Eraser 9993,Razer Induction Cooktop 5876,Eureka Forbes Shampoo 5931,Hitachi Carpet 2268,Bosch Dining Table 9267,18116,45579,2730,6046,7802,P314,P343,P91,P68,P461,1,4,5,1,4,18116,182316,13650,6046,31208,7,242336.74,2025-01-16
69c90a07c97dfe514445c40e,INV9565,INV3413786374,c177,emp57,Hitachi Rake 6198,Xiaomi Water Bottle 5006,TP-Link Razor 7986,Corsair Carpet 9269,,23040,42893,33568,945,,P185,P345,P499,P468,,1,1,2,2,,23040,42893,67136,1890,,4,126456.59,2025-12-25
69c90a07c97dfe514445c40f,INV9566,INV3268400948,c70,emp57,Stanley Shorts 8761,Xiaomi Emergency Light 7507,,,,26649,40419,,,,P280,P249,,,,2,3,,,,53298,121257,,,,2,167039.82,2025-09-09
69c90a07c97dfe514445c410,INV9567,INV7319575632,c210,emp45,Prestige Bed 7660,Hitachi Carpet 2268,Usha Vacuum Cleaner 6429,Panasonic Fertilizer 6593,,15391,48370,27909,22754,,P456,P68,P224,P383,,4,5,1,2,,61564,241850,27909,45508,,2,357798.68,2025-10-01
69c90a07c97dfe514445c411,INV9568,INV1630707885,c230,emp26,Stanley Drill Machine 7805,Prestige Belt 8553,Black & Decker Heater 963,,,27126,30510,46886,,,P391,P287,P222,,,4,4,2,,,108504,122040,93772,,,6,306756.4,2025-10-01
69c90a07c97dfe514445c412,INV9569,INV3994459604,c463,emp29,Corsair Grill 8476,Hitachi Carpet 2268,Usha Dining Table 3565,,,22558,46348,3059,,,P350,P68,P61,,,3,1,2,,,67674,46348,6118,,,5,113864.06,2025-01-25
69c90a07c97dfe514445c413,INV9570,INV7561596652,c166,emp85,Eureka Forbes Shampoo 5931,Kent Face Wash 5797,Sharp Doormat 4794,Bosch Helmet Gear 424,,26405,13337,5735,27889,,P91,P94,P69,P399,,2,1,4,3,,52810,13337,22940,83667,,7,168684.51,2025-12-24
69c90a07c97dfe514445c414,INV9571,INV5997461506,c383,emp68,Lenovo IdeaPad 3 Gen 7,Bajaj Sofa 7081,Havells Suitcase 3354,Razer Stapler 3686,,36118,6842,4503,48728,,P408,P455,P85,P119,,3,2,1,1,,108354,13684,4503,48728,,6,167493.41,2025-10-08
69c90a07c97dfe514445c415,INV9572,INV7752005647,c277,emp13,D-Link Bowl 8942,Bajaj Power Bank 5342,Prestige Shovel 3301,Havells Tube Light 7338,,25494,11750,10572,46197,,P335,P238,P184,P445,,3,3,5,1,,76482,35250,52860,46197,,4,195015.44999999998,2025-10-05
69c90a07c97dfe514445c416,INV9573,INV5596486637,c389,emp37,Panasonic Bag 8276,Corsair Brake Oil 7332,Usha Pan 3182,Bajaj Engine Oil 5668,Kent Gas Stove 3176,21914,8544,16681,39712,31385,P283,P162,P339,P161,P342,3,2,2,2,1,65742,17088,33362,79424,31385,9,219684.47999999998,2025-06-27
69c90a07c97dfe514445c417,INV9574,INV4743824753,c270,emp50,D-Link Bowl 8942,Panasonic Bed 2816,Stanley Drill Machine 7805,,,44498,16120,46578,,,P335,P256,P391,,,3,4,4,,,133494,64480,186312,,,1,357036.12,2025-05-15
69c90a07c97dfe514445c418,INV9575,INV4664739602,c368,emp4,Corsair Brake Oil 7332,Corsair Rake 1709,Corsair Sunglasses 9462,TP-Link SSD 3062,Hitachi Ceiling Light 8960,6018,39782,31447,2576,25251,P162,P385,P288,P436,P46,3,3,2,5,4,18054,119346,62894,12880,101004,4,297151.58,2025-11-15
69c90a07c97dfe514445c419,INV9576,INV7883889503,c316,emp13,Panasonic Wrench 2862,Usha Scanner 4089,,,,27890,21450,,,,P393,P214,,,,1,2,,,,27890,42900,,,,2,65705.9,2025-09-02
69c90a07c97dfe514445c41a,INV9577,INV9281342240,c223,emp60,Corsair Jack 9800,Sharp Projector 1213,Corsair Oven 9755,Hitachi Sunglasses 505,Voltas 1.5 Ton 5 Star Gen 3,2984,30509,28798,21043,6624,P365,P430,P216,P488,P404,1,3,4,2,5,2984,91527,115192,42086,33120,1,274891.65,2025-08-07
69c90a07c97dfe514445c41b,INV9578,INV6833011147,c98,emp19,Black & Decker Lunch Box 8944,Bosch T-Shirt 7139,Panasonic Floor Cleaner 1131,Logitech Hair Straightener 3700,Bosch Clock 159,16053,38233,30890,45078,22590,P332,P475,P375,P102,P270,1,2,2,1,4,16053,76466,61780,45078,90360,3,274158.26,2026-01-19
69c90a07c97dfe514445c41c,INV9579,INV5855845471,c66,emp69,Bajaj Bucket 3098,Bosch Mirror 2709,,,,14079,49922,,,,P169,P267,,,,4,1,,,,56316,49922,,,,10,100862.16,2025-02-17
69c90a07c97dfe514445c41d,INV9580,INV5756486737,c116,emp68,Razer Blush 2908,Sharp Emergency Light 9904,LG Dual Inverter Gen 3,Sharp Bookshelf 7129,,46096,27798,49864,39358,,P108,P449,P204,P64,,5,5,1,5,,230480,138990,49864,196790,,1,580270.26,2025-11-04
69c90a07c97dfe514445c41e,INV9581,INV9120060545,c166,emp81,TP-Link Watch 7509,Hitachi Diary 3176,GoPro Hero 12 Black Gen 10,,,22771,3708,34000,,,P71,P128,P212,,,5,3,3,,,113855,11124,102000,,,10,211984.61,2025-05-11
69c90a07c97dfe514445c41f,INV9582,INV5899794346,c224,emp70,Panasonic Bag 8276,Samsung 253L Double Door Gen 7,Panasonic Drill Machine 3064,Logitech Trimmer 409,Hitachi Sunglasses 505,1193,29513,30871,25076,11816,P283,P403,P191,P100,P488,4,2,4,1,4,4772,59026,123484,25076,47264,3,250903.47999999998,2025-08-30
69c90a07c97dfe514445c420,INV9583,INV8911781257,c243,emp19,Dell Vostro 3510 Gen 2,Kent Soap 134,D-Link Shoes 4622,Eureka Forbes Shampoo 9956,D-Link Envelope 2304,15438,23432,6464,22310,24968,P208,P493,P272,P291,P127,3,3,4,4,2,46314,70296,25856,89240,49936,3,265803.54000000004,2026-02-18
69c90a07c97dfe514445c421,INV9584,INV7907579775,c195,emp93,Usha Tool Box 8882,Hitachi Coffee Maker 7982,Panasonic Fertilizer 6593,Sharp Rope 4578,,25731,37009,24626,9826,,P188,P147,P383,P368,,2,1,1,1,,51462,37009,24626,9826,,6,115151.95999999999,2025-12-13
69c90a07c97dfe514445c422,INV9585,INV6017499536,c281,emp16,Eureka Forbes Shampoo 9956,Hitachi Printer Paper 8383,Prestige Duster 9712,TP-Link Mixer Grinder 6024,Usha Lotion 5337,11735,36411,24809,21833,5334,P291,P326,P125,P418,P96,2,3,4,3,3,23470,109233,99236,65499,16002,2,301450.64999999997,2025-08-02
69c90a07c97dfe514445c423,INV9586,INV6943507481,c369,emp13,Philips Cupboard 2554,Panasonic Shoes 1537,Lenovo IdeaPad 3 Gen 7,D-Link Shoes 4622,Kent Soap 5197,49485,31099,34231,46824,46254,P65,P72,P408,P272,P93,2,4,3,2,1,98970,124396,102693,93648,46254,2,444058.23,2025-12-05
69c90a07c97dfe514445c424,INV9587,INV1455339857,c498,emp94,Panasonic Backpack 4440,Philips Shirt 6467,,,,11634,3554,,,,P484,P276,,,,5,1,,,,58170,3554,,,,1,58162.72,2025-06-19
69c90a07c97dfe514445c425,INV9588,INV2923644112,c40,emp95,Kent Shorts 8690,Usha Solar Panel 8949,Xiaomi CCTV Camera 376,,,29731,34074,37830,,,P80,P43,P450,,,5,1,5,,,148655,34074,189150,,,7,339367.9,2025-09-30
69c90a07c97dfe514445c426,INV9589,INV2964910116,c485,emp72,Black & Decker Heater 963,Black & Decker Jacket 1275,Bosch Helmet 3842,Eureka Forbes LED Bulb 1814,Kent Kettle 7781,14152,43670,39948,1739,724,P222,P478,P154,P444,P140,2,3,1,4,3,28304,131010,39948,6956,2172,5,199305.36000000002,2025-01-05
69c90a07c97dfe514445c427,INV9590,INV3659339346,c385,emp63,Havells Water Purifier 9843,Eureka Forbes Soundbar 702,Hitachi Rake 6198,Black & Decker Heater 963,Kent Printer Paper 6477,7676,28003,41420,26777,362,P419,P229,P185,P222,P126,5,4,1,5,2,38380,112012,41420,133885,724,7,306106.75999999995,2025-12-17
69c90a07c97dfe514445c428,INV9591,INV5144857176,c397,emp13,Stanley Study Table 6573,Prestige Heater 9554,Kent Soap 5197,Hitachi Smart Lock 2722,,10803,39938,47949,26775,,P63,P22,P93,P252,,1,4,3,1,,10803,159752,143847,26775,,6,331723.67000000004,2025-04-23
69c90a07c97dfe514445c429,INV9592,INV5271199991,c434,emp62,Black & Decker Door Lock 3931,Logitech Scooter 9995,Razer Stapler 3686,Eureka Forbes Pump 4786,Black & Decker Mattress 8527,11784,40097,21673,7513,44711,P251,P152,P119,P166,P257,1,5,5,4,5,11784,200485,108365,30052,223555,2,552836.05,2025-01-20
69c90a07c97dfe514445c42a,INV9593,INV3234524304,c407,emp91,TP-Link Shampoo 3269,Black & Decker Cooker 3876,,,,3046,45989,,,,P491,P141,,,,3,5,,,,9138,229945,,,,9,231727.75,2025-11-14
69c90a07c97dfe514445c42b,INV9594,INV5603817559,c94,emp35,Bosch Helmet 3842,Hitachi Ceiling Light 8960,Usha Juicer 614,Black & Decker Water Purifier 5140,,1008,45340,18454,20252,,P154,P46,P146,P219,,5,3,4,5,,5040,136020,73816,101260,,10,302200.19999999995,2025-02-26
69c90a07c97dfe514445c42c,INV9595,INV9094785727,c337,emp52,Black & Decker Gaming Console 8541,Kent Speaker 2323,Philips Carpet 5279,,,19947,5481,45225,,,P431,P228,P268,,,1,1,4,,,19947,5481,180900,,,7,200173.2,2026-02-15
69c90a07c97dfe514445c42d,INV9596,INV4538176164,c301,emp75,TP-Link Dishwasher 733,Black & Decker Hat 2129,Hitachi Carpet 2268,,,16410,27934,19669,,,P25,P482,P68,,,5,1,3,,,82050,27934,59007,,,6,157193.02000000002,2025-03-03
69c90a07c97dfe514445c42e,INV9597,INV9683585023,c492,emp95,Havells Pen 2561,LG Dual Inverter Gen 3,Sharp Soundbar 162,Black & Decker Toaster 6134,,16755,6722,16545,23295,,P112,P204,P29,P17,,1,1,1,1,,16755,6722,16545,23295,,5,61184.1,2025-07-31
69c90a07c97dfe514445c42f,INV9598,INV2639838044,c59,emp79,Logitech Hard Drive 6313,Sharp Car 3578,,,,32290,10419,,,,P235,P153,,,,4,1,,,,129160,10419,,,,5,137453.88,2025-04-20
69c90a07c97dfe514445c430,INV9599,INV7184192801,c186,emp95,Corsair Bookshelf 1822,D-Link Jeans 3686,Sharp Scanner 177,Sennheiser HD 450BT,Bosch Plant Pot 4462,12463,38523,35551,15074,35394,P464,P77,P414,P10,P181,1,2,5,5,5,12463,77046,177755,75370,176970,10,499859.07000000007,2025-01-23
69c90a07c97dfe514445c431,INV9600,INV1074320499,c86,emp17,Eureka Forbes Calendar 3947,Hitachi Bucket 3775,Sharp Room Freshener 7963,Usha Makeup Kit 2399,,45130,1943,23404,3284,,P330,P369,P377,P303,,5,4,4,1,,225650,7772,93616,3284,,8,313593.54,2025-06-04
69c90a07c97dfe514445c432,INV9601,INV3286595046,c26,emp43,LG Dual Inverter Gen 3,TP-Link Mixer Grinder 6024,,,,8012,7030,,,,P204,P418,,,,1,1,,,,8012,7030,,,,2,14340.56,2025-07-10
