_id,sale_id,invoice_id,invoice_number,product_id,customer_id,employee_id,qty,total,date
69c90a07c97dfe514445b6d8,s27094,INV8685,INV2789850505,P325,c282,emp71,5,68510,2025-12-21
69c90a07c97dfe514445b6d9,s27095,INV8686,INV7731894418,P12,c365,emp6,1,42493,2025-03-19
69c90a07c97dfe514445b6da,s27096,INV8686,INV7731894418,P231,c365,emp6,5,67510,2025-03-19
69c90a07c97dfe514445b6db,s27097,INV8686,INV7731894418,P450,c365,emp6,4,76988,2025-03-19
69c90a07c97dfe514445b6dc,s27098,INV8686,INV7731894418,P368,c365,emp6,1,48015,2025-03-19
69c90a07c97dfe514445b6dd,s27099,INV8686,INV7731894418,P269,c365,emp6,2,23434,2025-03-19
69c90a07c97dfe514445b6de,s27100,INV8687,INV7702877747,P255,c154,emp99,5,765,2025-09-24
69c90a07c97dfe514445b6df,s27101,INV8687,INV7702877747,P283,c154,emp99,4,125812,2025-09-24
69c90a07c97dfe514445b6e0,s27102,INV8687,INV7702877747,P52,c154,emp99,1,33943,2025-09-24
69c90a07c97dfe514445b6e1,s27103,INV8688,INV3935987270,P304,c14,emp5,3,90042,2025-08-02
69c90a07c97dfe514445b6e2,s27104,INV8688,INV3935987270,P360,c14,emp5,1,38505,2025-08-02
69c90a07c97dfe514445b6e3,s27105,INV8688,INV3935987270,P70,c14,emp5,2,51818,2025-08-02
69c90a07c97dfe514445b6e4,s27106,INV8688,INV3935987270,P17,c14,emp5,4,39816,2025-08-02
69c90a07c97dfe514445b6e5,s27107,INV8688,INV3935987270,P269,c14,emp5,4,41340,2025-08-02
69c90a07c97dfe514445b6e6,s27108,INV8689,INV9004296523,P108,c225,emp57,2,64362,2025-11-27
69c90a07c97dfe514445b6e7,s27109,INV8689,INV9004296523,P304,c225,emp57,4,190296,2025-11-27
69c90a07c97dfe514445b6e8,s27110,INV8689,INV9004296523,P440,c225,emp57,3,28386,2025-11-27
69c90a07c97dfe514445b6e9,s27111,INV8689,INV9004296523,P56,c225,emp57,4,132812,2025-11-27
69c90a07c97dfe514445b6ea,s27112,INV8690,INV1006274375,P290,c217,emp90,2,40722,2026-01-24
69c90a07c97dfe514445b6eb,s27113,INV8690,INV1006274375,P266,c217,emp90,3,64713,2026-01-24
69c90a07c97dfe514445b6ec,s27114,INV8690,INV1006274375,P89,c217,emp90,5,246045,2026-01-24
69c90a07c97dfe514445b6ed,s27115,INV8690,INV1006274375,P298,c217,emp90,2,76706,2026-01-24
69c90a07c97dfe514445b6ee,s27116,INV8691,INV4700168196,P186,c84,emp48,3,50571,2026-01-17
69c90a07c97dfe514445b6ef,s27117,INV8691,INV4700168196,P51,c84,emp48,3,11055,2026-01-17
69c90a07c97dfe514445b6f0,s27118,INV8691,INV4700168196,P149,c84,emp48,1,47597,2026-01-17
69c90a07c97dfe514445b6f1,s27119,INV8692,INV7980809026,P392,c318,emp66,4,142132,2025-02-08
69c90a07c97dfe514445b6f2,s27120,INV8692,INV7980809026,P463,c318,emp66,3,140010,2025-02-08
69c90a07c97dfe514445b6f3,s27121,INV8692,INV7980809026,P221,c318,emp66,2,2038,2025-02-08
69c90a07c97dfe514445b6f4,s27122,INV8692,INV7980809026,P313,c318,emp66,1,47411,2025-02-08
69c90a07c97dfe514445b6f5,s27123,INV8693,INV6288089672,P296,c161,emp66,3,4311,2025-12-16
69c90a07c97dfe514445b6f6,s27124,INV8693,INV6288089672,P284,c161,emp66,2,39342,2025-12-16
69c90a07c97dfe514445b6f7,s27125,INV8694,INV2878536526,P322,c62,emp52,4,57448,2026-01-03
69c90a07c97dfe514445b6f8,s27126,INV8694,INV2878536526,P364,c62,emp52,4,37944,2026-01-03
69c90a07c97dfe514445b6f9,s27127,INV8694,INV2878536526,P325,c62,emp52,3,100221,2026-01-03
69c90a07c97dfe514445b6fa,s27128,INV8694,INV2878536526,P455,c62,emp52,5,39185,2026-01-03
69c90a07c97dfe514445b6fb,s27129,INV8695,INV2495847208,P9,c119,emp35,2,82898,2025-06-13
69c90a07c97dfe514445b6fc,s27130,INV8695,INV2495847208,P33,c119,emp35,4,123624,2025-06-13
69c90a07c97dfe514445b6fd,s27131,INV8695,INV2495847208,P259,c119,emp35,2,30608,2025-06-13
69c90a07c97dfe514445b6fe,s27132,INV8695,INV2495847208,P245,c119,emp35,5,128660,2025-06-13
69c90a07c97dfe514445b6ff,s27133,INV8695,INV2495847208,P443,c119,emp35,2,88188,2025-06-13
69c90a07c97dfe514445b700,s27134,INV8696,INV1154606138,P487,c203,emp39,5,123155,2025-02-21
69c90a07c97dfe514445b701,s27135,INV8696,INV1154606138,P322,c203,emp39,1,10757,2025-02-21
69c90a07c97dfe514445b702,s27136,INV8696,INV1154606138,P477,c203,emp39,1,26769,2025-02-21
69c90a07c97dfe514445b703,s27137,INV8696,INV1154606138,P15,c203,emp39,4,149836,2025-02-21
69c90a07c97dfe514445b704,s27138,INV8697,INV6189361243,P426,c8,emp59,4,77880,2025-01-01
69c90a07c97dfe514445b705,s27139,INV8697,INV6189361243,P239,c8,emp59,4,31120,2025-01-01
69c90a07c97dfe514445b706,s27140,INV8697,INV6189361243,P188,c8,emp59,1,9151,2025-01-01
69c90a07c97dfe514445b707,s27141,INV8698,INV3975780585,P487,c222,emp36,3,64860,2025-12-05
69c90a07c97dfe514445b708,s27142,INV8698,INV3975780585,P382,c222,emp36,2,73924,2025-12-05
69c90a07c97dfe514445b709,s27143,INV8698,INV3975780585,P279,c222,emp36,5,233305,2025-12-05
69c90a07c97dfe514445b70a,s27144,INV8698,INV3975780585,P496,c222,emp36,3,132144,2025-12-05
69c90a07c97dfe514445b70b,s27145,INV8698,INV3975780585,P65,c222,emp36,1,8516,2025-12-05
69c90a07c97dfe514445b70c,s27146,INV8699,INV4015706067,P453,c21,emp11,5,139320,2025-02-26
69c90a07c97dfe514445b70d,s27147,INV8699,INV4015706067,P214,c21,emp11,5,153185,2025-02-26
69c90a07c97dfe514445b70e,s27148,INV8700,INV6888443505,P239,c285,emp69,2,63656,2025-05-23
69c90a07c97dfe514445b70f,s27149,INV8700,INV6888443505,P210,c285,emp69,4,151376,2025-05-23
69c90a07c97dfe514445b710,s27150,INV8700,INV6888443505,P49,c285,emp69,2,43752,2025-05-23
69c90a07c97dfe514445b711,s27151,INV8701,INV4553824336,P373,c500,emp47,2,6712,2025-04-16
69c90a07c97dfe514445b712,s27152,INV8701,INV4553824336,P22,c500,emp47,1,41568,2025-04-16
69c90a07c97dfe514445b713,s27153,INV8701,INV4553824336,P219,c500,emp47,4,161620,2025-04-16
69c90a07c97dfe514445b714,s27154,INV8701,INV4553824336,P403,c500,emp47,2,20652,2025-04-16
69c90a07c97dfe514445b715,s27155,INV8701,INV4553824336,P323,c500,emp47,2,88262,2025-04-16
69c90a07c97dfe514445b716,s27156,INV8702,INV2412325457,P398,c283,emp17,3,86361,2025-03-15
69c90a07c97dfe514445b717,s27157,INV8702,INV2412325457,P331,c283,emp17,2,83544,2025-03-15
69c90a07c97dfe514445b718,s27158,INV8702,INV2412325457,P79,c283,emp17,5,241720,2025-03-15
69c90a07c97dfe514445b719,s27159,INV8702,INV2412325457,P334,c283,emp17,3,119646,2025-03-15
69c90a07c97dfe514445b71a,s27160,INV8702,INV2412325457,P448,c283,emp17,2,31080,2025-03-15
69c90a07c97dfe514445b71b,s27161,INV8703,INV7327021708,P132,c229,emp11,1,6896,2025-08-02
69c90a07c97dfe514445b71c,s27162,INV8703,INV7327021708,P183,c229,emp11,5,92545,2025-08-02
69c90a07c97dfe514445b71d,s27163,INV8704,INV6617816180,P162,c327,emp53,2,66454,2025-12-13
69c90a07c97dfe514445b71e,s27164,INV8704,INV6617816180,P40,c327,emp53,3,147867,2025-12-13
69c90a07c97dfe514445b71f,s27165,INV8704,INV6617816180,P431,c327,emp53,3,2574,2025-12-13
69c90a07c97dfe514445b720,s27166,INV8705,INV3986126753,P357,c298,emp46,5,37080,2025-04-04
69c90a07c97dfe514445b721,s27167,INV8705,INV3986126753,P473,c298,emp46,2,5752,2025-04-04
69c90a07c97dfe514445b722,s27168,INV8706,INV4455152508,P23,c34,emp2,2,45708,2025-10-16
69c90a07c97dfe514445b723,s27169,INV8706,INV4455152508,P60,c34,emp2,3,16677,2025-10-16
69c90a07c97dfe514445b724,s27170,INV8706,INV4455152508,P375,c34,emp2,1,14392,2025-10-16
69c90a07c97dfe514445b725,s27171,INV8707,INV1341417975,P187,c369,emp64,4,70772,2025-08-17
69c90a07c97dfe514445b726,s27172,INV8707,INV1341417975,P50,c369,emp64,3,142263,2025-08-17
69c90a07c97dfe514445b727,s27173,INV8707,INV1341417975,P320,c369,emp64,2,32438,2025-08-17
69c90a07c97dfe514445b728,s27174,INV8708,INV2770876178,P166,c67,emp68,3,88875,2025-11-03
69c90a07c97dfe514445b729,s27175,INV8708,INV2770876178,P318,c67,emp68,4,81456,2025-11-03
69c90a07c97dfe514445b72a,s27176,INV8708,INV2770876178,P389,c67,emp68,4,85924,2025-11-03
69c90a07c97dfe514445b72b,s27177,INV8708,INV2770876178,P243,c67,emp68,1,46045,2025-11-03
69c90a07c97dfe514445b72c,s27178,INV8708,INV2770876178,P442,c67,emp68,2,87418,2025-11-03
69c90a07c97dfe514445b72d,s27179,INV8709,INV7215098557,P155,c479,emp49,1,30439,2025-03-23
69c90a07c97dfe514445b72e,s27180,INV8709,INV7215098557,P7,c479,emp49,2,43118,2025-03-23
69c90a07c97dfe514445b72f,s27181,INV8709,INV7215098557,P13,c479,emp49,2,32670,2025-03-23
69c90a07c97dfe514445b730,s27182,INV8709,INV7215098557,P315,c479,emp49,2,55490,2025-03-23
69c90a07c97dfe514445b731,s27183,INV8709,INV7215098557,P143,c479,emp49,4,148128,2025-03-23
69c90a07c97dfe514445b732,s27184,INV8710,INV3306621192,P193,c225,emp59,5,35565,2025-09-05
69c90a07c97dfe514445b733,s27185,INV8710,INV3306621192,P53,c225,emp59,4,22912,2025-09-05
69c90a07c97dfe514445b734,s27186,INV8710,INV3306621192,P51,c225,emp59,5,189135,2025-09-05
69c90a07c97dfe514445b735,s27187,INV8711,INV9694829217,P292,c48,emp36,5,218040,2025-07-09
69c90a07c97dfe514445b736,s27188,INV8711,INV9694829217,P88,c48,emp36,1,15507,2025-07-09
69c90a07c97dfe514445b737,s27189,INV8711,INV9694829217,P352,c48,emp36,3,24696,2025-07-09
69c90a07c97dfe514445b738,s27190,INV8711,INV9694829217,P363,c48,emp36,4,102696,2025-07-09
69c90a07c97dfe514445b739,s27191,INV8712,INV6399086130,P78,c92,emp78,5,42775,2025-05-31
69c90a07c97dfe514445b73a,s27192,INV8712,INV6399086130,P419,c92,emp78,3,112137,2025-05-31
69c90a07c97dfe514445b73b,s27193,INV8713,INV4882641844,P248,c155,emp58,1,5270,2025-06-03
69c90a07c97dfe514445b73c,s27194,INV8713,INV4882641844,P235,c155,emp58,4,64836,2025-06-03
69c90a07c97dfe514445b73d,s27195,INV8714,INV9414078366,P140,c199,emp73,4,121972,2025-03-08
69c90a07c97dfe514445b73e,s27196,INV8714,INV9414078366,P136,c199,emp73,2,3100,2025-03-08
69c90a07c97dfe514445b73f,s27197,INV8714,INV9414078366,P335,c199,emp73,1,49231,2025-03-08
69c90a07c97dfe514445b740,s27198,INV8714,INV9414078366,P415,c199,emp73,1,29927,2025-03-08
69c90a07c97dfe514445b741,s27199,INV8714,INV9414078366,P67,c199,emp73,1,40897,2025-03-08
69c90a07c97dfe514445b742,s27200,INV8715,INV6723581019,P111,c309,emp6,5,189135,2025-07-01
69c90a07c97dfe514445b743,s27201,INV8715,INV6723581019,P453,c309,emp6,4,170004,2025-07-01
69c90a07c97dfe514445b744,s27202,INV8716,INV1092288182,P193,c203,emp68,3,65022,2025-04-08
69c90a07c97dfe514445b745,s27203,INV8716,INV1092288182,P242,c203,emp68,3,100965,2025-04-08
69c90a07c97dfe514445b746,s27204,INV8717,INV6111051466,P253,c175,emp87,4,188256,2025-05-18
69c90a07c97dfe514445b747,s27205,INV8717,INV6111051466,P251,c175,emp87,2,46596,2025-05-18
69c90a07c97dfe514445b748,s27206,INV8717,INV6111051466,P484,c175,emp87,2,2174,2025-05-18
69c90a07c97dfe514445b749,s27207,INV8717,INV6111051466,P358,c175,emp87,2,30250,2025-05-18
69c90a07c97dfe514445b74a,s27208,INV8718,INV3017287167,P302,c92,emp15,3,141891,2025-12-23
69c90a07c97dfe514445b74b,s27209,INV8718,INV3017287167,P311,c92,emp15,4,39524,2025-12-23
69c90a07c97dfe514445b74c,s27210,INV8718,INV3017287167,P330,c92,emp15,3,113679,2025-12-23
69c90a07c97dfe514445b74d,s27211,INV8719,INV6435220778,P463,c460,emp100,1,2850,2025-07-21
69c90a07c97dfe514445b74e,s27212,INV8719,INV6435220778,P263,c460,emp100,4,191724,2025-07-21
69c90a07c97dfe514445b74f,s27213,INV8719,INV6435220778,P132,c460,emp100,2,24678,2025-07-21
69c90a07c97dfe514445b750,s27214,INV8719,INV6435220778,P391,c460,emp100,2,79060,2025-07-21
69c90a07c97dfe514445b751,s27215,INV8720,INV3508201245,P63,c398,emp81,5,236720,2025-02-07
69c90a07c97dfe514445b752,s27216,INV8720,INV3508201245,P177,c398,emp81,3,18717,2025-02-07
69c90a07c97dfe514445b753,s27217,INV8720,INV3508201245,P53,c398,emp81,5,5670,2025-02-07
69c90a07c97dfe514445b754,s27218,INV8720,INV3508201245,P457,c398,emp81,2,74934,2025-02-07
69c90a07c97dfe514445b755,s27219,INV8720,INV3508201245,P373,c398,emp81,1,4326,2025-02-07
69c90a07c97dfe514445b756,s27220,INV8721,INV9452837129,P268,c133,emp47,3,27786,2025-10-17
69c90a07c97dfe514445b757,s27221,INV8721,INV9452837129,P109,c133,emp47,5,20175,2025-10-17
69c90a07c97dfe514445b758,s27222,INV8722,INV8152873086,P14,c395,emp39,5,100515,2025-08-19
69c90a07c97dfe514445b759,s27223,INV8722,INV8152873086,P57,c395,emp39,3,33051,2025-08-19
69c90a07c97dfe514445b75a,s27224,INV8722,INV8152873086,P112,c395,emp39,1,16763,2025-08-19
69c90a07c97dfe514445b75b,s27225,INV8723,INV5091378717,P32,c165,emp3,1,7768,2025-12-09
69c90a07c97dfe514445b75c,s27226,INV8723,INV5091378717,P276,c165,emp3,4,152708,2025-12-09
69c90a07c97dfe514445b75d,s27227,INV8723,INV5091378717,P435,c165,emp3,5,33910,2025-12-09
69c90a07c97dfe514445b75e,s27228,INV8724,INV8534644369,P369,c133,emp33,5,235455,2025-08-04
69c90a07c97dfe514445b75f,s27229,INV8724,INV8534644369,P475,c133,emp33,1,561,2025-08-04
69c90a07c97dfe514445b760,s27230,INV8724,INV8534644369,P351,c133,emp33,3,108633,2025-08-04
69c90a07c97dfe514445b761,s27231,INV8724,INV8534644369,P448,c133,emp33,2,51608,2025-08-04
69c90a07c97dfe514445b762,s27232,INV8725,INV3414122689,P316,c208,emp47,2,16642,2025-11-22
69c90a07c97dfe514445b763,s27233,INV8725,INV3414122689,P352,c208,emp47,1,37172,2025-11-22
69c90a07c97dfe514445b764,s27234,INV8725,INV3414122689,P88,c208,emp47,3,138213,2025-11-22
69c90a07c97dfe514445b765,s27235,INV8726,INV6441023164,P291,c458,emp7,5,20000,2025-09-19
69c90a07c97dfe514445b766,s27236,INV8726,INV6441023164,P489,c458,emp7,1,31935,2025-09-19
69c90a07c97dfe514445b767,s27237,INV8726,INV6441023164,P337,c458,emp7,2,36838,2025-09-19
69c90a07c97dfe514445b768,s27238,INV8726,INV6441023164,P358,c458,emp7,4,154528,2025-09-19
69c90a07c97dfe514445b769,s27239,INV8727,INV3361813806,P212,c270,emp1,4,74664,2025-08-28
69c90a07c97dfe514445b76a,s27240,INV8727,INV3361813806,P398,c270,emp1,1,45720,2025-08-28
69c90a07c97dfe514445b76b,s27241,INV8727,INV3361813806,P463,c270,emp1,4,68828,2025-08-28
69c90a07c97dfe514445b76c,s27242,INV8727,INV3361813806,P129,c270,emp1,5,59760,2025-08-28
69c90a07c97dfe514445b76d,s27243,INV8727,INV3361813806,P331,c270,emp1,4,173292,2025-08-28
69c90a07c97dfe514445b76e,s27244,INV8728,INV9088991109,P288,c157,emp82,4,182516,2026-01-09
69c90a07c97dfe514445b76f,s27245,INV8728,INV9088991109,P89,c157,emp82,4,68812,2026-01-09
69c90a07c97dfe514445b770,s27246,INV8728,INV9088991109,P60,c157,emp82,1,22985,2026-01-09
69c90a07c97dfe514445b771,s27247,INV8728,INV9088991109,P334,c157,emp82,1,27655,2026-01-09
69c90a07c97dfe514445b772,s27248,INV8729,INV3988822226,P165,c185,emp4,2,17708,2025-04-02
69c90a07c97dfe514445b773,s27249,INV8729,INV3988822226,P78,c185,emp4,5,242965,2025-04-02
69c90a07c97dfe514445b774,s27250,INV8730,INV6990815015,P250,c397,emp40,4,58952,2025-07-10
69c90a07c97dfe514445b775,s27251,INV8730,INV6990815015,P284,c397,emp40,3,65640,2025-07-10
69c90a07c97dfe514445b776,s27252,INV8730,INV6990815015,P249,c397,emp40,3,26286,2025-07-10
69c90a07c97dfe514445b777,s27253,INV8731,INV9130882770,P449,c12,emp81,2,28154,2026-01-27
69c90a07c97dfe514445b778,s27254,INV8731,INV9130882770,P338,c12,emp81,1,19967,2026-01-27
69c90a07c97dfe514445b779,s27255,INV8732,INV9779693749,P132,c314,emp35,4,154584,2025-06-27
69c90a07c97dfe514445b77a,s27256,INV8732,INV9779693749,P74,c314,emp35,5,123115,2025-06-27
69c90a07c97dfe514445b77b,s27257,INV8732,INV9779693749,P39,c314,emp35,4,144816,2025-06-27
69c90a07c97dfe514445b77c,s27258,INV8732,INV9779693749,P394,c314,emp35,2,30896,2025-06-27
69c90a07c97dfe514445b77d,s27259,INV8732,INV9779693749,P459,c314,emp35,4,194656,2025-06-27
69c90a07c97dfe514445b77e,s27260,INV8733,INV5194683125,P228,c168,emp99,1,37652,2025-11-09
69c90a07c97dfe514445b77f,s27261,INV8733,INV5194683125,P453,c168,emp99,1,14362,2025-11-09
69c90a07c97dfe514445b780,s27262,INV8733,INV5194683125,P239,c168,emp99,1,45434,2025-11-09
69c90a07c97dfe514445b781,s27263,INV8733,INV5194683125,P56,c168,emp99,5,69680,2025-11-09
69c90a07c97dfe514445b782,s27264,INV8734,INV6004798263,P418,c434,emp99,1,18802,2025-06-24
69c90a07c97dfe514445b783,s27265,INV8734,INV6004798263,P156,c434,emp99,4,199124,2025-06-24
69c90a07c97dfe514445b784,s27266,INV8734,INV6004798263,P374,c434,emp99,2,64674,2025-06-24
69c90a07c97dfe514445b785,s27267,INV8735,INV6699649633,P445,c343,emp44,2,20208,2025-07-10
69c90a07c97dfe514445b786,s27268,INV8735,INV6699649633,P255,c343,emp44,5,217345,2025-07-10
69c90a07c97dfe514445b787,s27269,INV8736,INV4296156783,P151,c216,emp50,5,27060,2025-03-04
69c90a07c97dfe514445b788,s27270,INV8736,INV4296156783,P243,c216,emp50,2,94530,2025-03-04
69c90a07c97dfe514445b789,s27271,INV8736,INV4296156783,P229,c216,emp50,2,84478,2025-03-04
69c90a07c97dfe514445b78a,s27272,INV8737,INV7121604101,P484,c388,emp66,5,43690,2025-06-04
69c90a07c97dfe514445b78b,s27273,INV8737,INV7121604101,P214,c388,emp66,3,20841,2025-06-04
69c90a07c97dfe514445b78c,s27274,INV8737,INV7121604101,P139,c388,emp66,2,47620,2025-06-04
69c90a07c97dfe514445b78d,s27275,INV8738,INV9116718122,P350,c300,emp77,3,91695,2026-02-15
69c90a07c97dfe514445b78e,s27276,INV8738,INV9116718122,P24,c300,emp77,1,20441,2026-02-15
69c90a07c97dfe514445b78f,s27277,INV8738,INV9116718122,P397,c300,emp77,3,140886,2026-02-15
69c90a07c97dfe514445b790,s27278,INV8738,INV9116718122,P159,c300,emp77,3,61839,2026-02-15
69c90a07c97dfe514445b791,s27279,INV8738,INV9116718122,P136,c300,emp77,5,139445,2026-02-15
69c90a07c97dfe514445b792,s27280,INV8739,INV3980197737,P433,c353,emp40,5,67055,2025-03-01
69c90a07c97dfe514445b793,s27281,INV8739,INV3980197737,P420,c353,emp40,4,179816,2025-03-01
69c90a07c97dfe514445b794,s27282,INV8739,INV3980197737,P484,c353,emp40,2,30420,2025-03-01
69c90a07c97dfe514445b795,s27283,INV8739,INV3980197737,P10,c353,emp40,4,38864,2025-03-01
69c90a07c97dfe514445b796,s27284,INV8740,INV9348983413,P326,c483,emp71,3,80127,2025-05-03
69c90a07c97dfe514445b797,s27285,INV8740,INV9348983413,P401,c483,emp71,1,22800,2025-05-03
69c90a07c97dfe514445b798,s27286,INV8741,INV4355564674,P103,c400,emp19,5,67155,2025-11-21
69c90a07c97dfe514445b799,s27287,INV8741,INV4355564674,P465,c400,emp19,4,176108,2025-11-21
69c90a07c97dfe514445b79a,s27288,INV8741,INV4355564674,P439,c400,emp19,5,58190,2025-11-21
69c90a07c97dfe514445b79b,s27289,INV8741,INV4355564674,P497,c400,emp19,2,59830,2025-11-21
69c90a07c97dfe514445b79c,s27290,INV8742,INV5587051157,P342,c140,emp5,5,135985,2025-10-25
69c90a07c97dfe514445b79d,s27291,INV8742,INV5587051157,P480,c140,emp5,2,91566,2025-10-25
69c90a07c97dfe514445b79e,s27292,INV8743,INV4766502575,P280,c229,emp15,5,60365,2025-02-27
69c90a07c97dfe514445b79f,s27293,INV8743,INV4766502575,P430,c229,emp15,5,86685,2025-02-27
69c90a07c97dfe514445b7a0,s27294,INV8743,INV4766502575,P223,c229,emp15,1,41736,2025-02-27
69c90a07c97dfe514445b7a1,s27295,INV8744,INV7795084536,P416,c418,emp29,2,23248,2025-08-16
69c90a07c97dfe514445b7a2,s27296,INV8744,INV7795084536,P406,c418,emp29,2,88542,2025-08-16
69c90a07c97dfe514445b7a3,s27297,INV8744,INV7795084536,P298,c418,emp29,1,38683,2025-08-16
69c90a07c97dfe514445b7a4,s27298,INV8745,INV8476913764,P294,c250,emp51,1,19655,2025-07-09
69c90a07c97dfe514445b7a5,s27299,INV8745,INV8476913764,P111,c250,emp51,1,44845,2025-07-09
69c90a07c97dfe514445b7a6,s27300,INV8745,INV8476913764,P270,c250,emp51,2,45470,2025-07-09
69c90a07c97dfe514445b7a7,s27301,INV8746,INV4712894494,P218,c384,emp90,1,33514,2026-02-11
69c90a07c97dfe514445b7a8,s27302,INV8746,INV4712894494,P77,c384,emp90,3,59022,2026-02-11
69c90a07c97dfe514445b7a9,s27303,INV8746,INV4712894494,P72,c384,emp90,2,47448,2026-02-11
69c90a07c97dfe514445b7aa,s27304,INV8746,INV4712894494,P44,c384,emp90,3,120855,2026-02-11
69c90a07c97dfe514445b7ab,s27305,INV8747,INV8526494737,P383,c153,emp41,1,41535,2025-12-19
69c90a07c97dfe514445b7ac,s27306,INV8747,INV8526494737,P217,c153,emp41,2,74752,2025-12-19
69c90a07c97dfe514445b7ad,s27307,INV8747,INV8526494737,P90,c153,emp41,5,25115,2025-12-19
69c90a07c97dfe514445b7ae,s27308,INV8747,INV8526494737,P415,c153,emp41,5,65670,2025-12-19
69c90a07c97dfe514445b7af,s27309,INV8747,INV8526494737,P354,c153,emp41,2,99974,2025-12-19
69c90a07c97dfe514445b7b0,s27310,INV8748,INV9487669256,P487,c259,emp49,3,129957,2025-06-01
69c90a07c97dfe514445b7b1,s27311,INV8748,INV9487669256,P11,c259,emp49,1,48622,2025-06-01
69c90a07c97dfe514445b7b2,s27312,INV8748,INV9487669256,P195,c259,emp49,2,98980,2025-06-01
69c90a07c97dfe514445b7b3,s27313,INV8748,INV9487669256,P99,c259,emp49,1,40879,2025-06-01
69c90a07c97dfe514445b7b4,s27314,INV8749,INV4663339617,P458,c27,emp47,5,198655,2025-03-17
69c90a07c97dfe514445b7b5,s27315,INV8749,INV4663339617,P93,c27,emp47,4,6864,2025-03-17
69c90a07c97dfe514445b7b6,s27316,INV8749,INV4663339617,P57,c27,emp47,3,35313,2025-03-17
69c90a07c97dfe514445b7b7,s27317,INV8750,INV2423283112,P397,c360,emp65,2,3078,2025-07-10
69c90a07c97dfe514445b7b8,s27318,INV8750,INV2423283112,P317,c360,emp65,5,149185,2025-07-10
69c90a07c97dfe514445b7b9,s27319,INV8751,INV7436700782,P489,c246,emp90,2,74264,2025-07-10
69c90a07c97dfe514445b7ba,s27320,INV8751,INV7436700782,P486,c246,emp90,4,18376,2025-07-10
69c90a07c97dfe514445b7bb,s27321,INV8751,INV7436700782,P434,c246,emp90,3,137502,2025-07-10
69c90a07c97dfe514445b7bc,s27322,INV8751,INV7436700782,P178,c246,emp90,3,129267,2025-07-10
69c90a07c97dfe514445b7bd,s27323,INV8752,INV2994455310,P284,c9,emp29,4,43056,2025-06-14
69c90a07c97dfe514445b7be,s27324,INV8752,INV2994455310,P198,c9,emp29,2,60086,2025-06-14
69c90a07c97dfe514445b7bf,s27325,INV8752,INV2994455310,P300,c9,emp29,4,2588,2025-06-14
69c90a07c97dfe514445b7c0,s27326,INV8753,INV5392495269,P141,c400,emp90,4,94280,2025-04-16
69c90a07c97dfe514445b7c1,s27327,INV8753,INV5392495269,P52,c400,emp90,1,17355,2025-04-16
69c90a07c97dfe514445b7c2,s27328,INV8754,INV6526899968,P123,c464,emp28,1,14078,2026-02-15
69c90a07c97dfe514445b7c3,s27329,INV8754,INV6526899968,P361,c464,emp28,2,63726,2026-02-15
69c90a07c97dfe514445b7c4,s27330,INV8754,INV6526899968,P389,c464,emp28,3,102609,2026-02-15
69c90a07c97dfe514445b7c5,s27331,INV8754,INV6526899968,P58,c464,emp28,2,83416,2026-02-15
69c90a07c97dfe514445b7c6,s27332,INV8754,INV6526899968,P257,c464,emp28,3,85935,2026-02-15
69c90a07c97dfe514445b7c7,s27333,INV8755,INV2916054020,P300,c47,emp10,4,84048,2025-02-05
69c90a07c97dfe514445b7c8,s27334,INV8755,INV2916054020,P173,c47,emp10,5,196815,2025-02-05
69c90a07c97dfe514445b7c9,s27335,INV8755,INV2916054020,P297,c47,emp10,5,26445,2025-02-05
69c90a07c97dfe514445b7ca,s27336,INV8756,INV8460216499,P156,c343,emp82,4,7900,2025-09-23
69c90a07c97dfe514445b7cb,s27337,INV8756,INV8460216499,P89,c343,emp82,2,30992,2025-09-23
69c90a07c97dfe514445b7cc,s27338,INV8757,INV6893416152,P50,c418,emp82,1,14954,2025-08-07
69c90a07c97dfe514445b7cd,s27339,INV8757,INV6893416152,P69,c418,emp82,4,37764,2025-08-07
69c90a07c97dfe514445b7ce,s27340,INV8757,INV6893416152,P461,c418,emp82,1,42647,2025-08-07
69c90a07c97dfe514445b7cf,s27341,INV8757,INV6893416152,P268,c418,emp82,3,2433,2025-08-07
69c90a07c97dfe514445b7d0,s27342,INV8758,INV2364439633,P316,c65,emp85,3,114933,2026-01-31
69c90a07c97dfe514445b7d1,s27343,INV8758,INV2364439633,P149,c65,emp85,3,141708,2026-01-31
69c90a07c97dfe514445b7d2,s27344,INV8758,INV2364439633,P485,c65,emp85,2,68086,2026-01-31
69c90a07c97dfe514445b7d3,s27345,INV8759,INV9097560415,P484,c488,emp59,3,116007,2025-05-21
69c90a07c97dfe514445b7d4,s27346,INV8759,INV9097560415,P469,c488,emp59,1,28260,2025-05-21
69c90a07c97dfe514445b7d5,s27347,INV8759,INV9097560415,P383,c488,emp59,2,9200,2025-05-21
69c90a07c97dfe514445b7d6,s27348,INV8759,INV9097560415,P443,c488,emp59,2,10524,2025-05-21
69c90a07c97dfe514445b7d7,s27349,INV8760,INV8851624417,P490,c469,emp43,5,15615,2025-05-12
69c90a07c97dfe514445b7d8,s27350,INV8760,INV8851624417,P51,c469,emp43,1,46822,2025-05-12
69c90a07c97dfe514445b7d9,s27351,INV8760,INV8851624417,P98,c469,emp43,4,139596,2025-05-12
